id,compra_id,producto_id,cantidad,precio_unitario,subtotal,pagado_con_puntos
774,319,27,1,29.50,29.50,false
775,319,10,1,26.95,26.95,false
776,319,11,1,22.00,22.00,false
777,320,18,1,12.00,12.00,false
778,321,12,1,31.00,31.00,false
779,321,23,1,8.00,8.00,false
780,322,12,1,31.00,31.00,false
781,322,10,1,26.95,26.95,false
782,323,6,1,28.50,28.50,false
783,323,5,1,32.00,32.00,false
784,323,21,1,24.95,24.95,false
785,324,20,1,10.00,10.00,false
786,324,11,1,22.00,22.00,false
787,325,9,1,24.50,24.50,false
788,325,10,1,26.95,26.95,false
789,326,6,1,28.50,28.50,false
790,326,7,1,35.00,35.00,false
791,326,21,1,24.95,24.95,false
792,326,2,1,38.90,38.90,false
793,327,10,1,26.95,26.95,false
794,327,18,2,12.00,24.00,false
795,328,17,1,10.95,10.95,false
796,328,22,1,18.00,18.00,false
797,328,11,1,22.00,22.00,false
798,329,10,1,26.95,26.95,false
799,330,11,1,22.00,22.00,false
800,331,18,1,12.00,12.00,false
801,331,16,1,22.50,22.50,false
802,331,11,1,22.00,22.00,false
803,332,20,1,10.00,10.00,false
804,332,10,1,26.95,26.95,false
805,333,11,1,22.00,22.00,false
806,334,19,1,15.50,15.50,false
807,335,6,1,28.50,28.50,false
808,335,18,1,12.00,12.00,false
809,336,5,1,32.00,32.00,false
810,336,27,1,29.50,29.50,false
811,337,26,1,26.00,26.00,false
812,337,21,1,24.95,24.95,false
813,338,1,2,35.95,71.90,false
814,338,15,2,19.95,39.90,false
815,338,25,1,35.00,35.00,false
816,339,22,2,18.00,36.00,false
817,339,1,2,35.95,71.90,false
818,339,2,1,38.90,38.90,false
819,340,14,2,16.50,33.00,false
820,341,18,1,12.00,12.00,false
821,342,6,1,28.50,28.50,false
822,342,7,1,35.00,35.00,false
823,342,22,3,18.00,54.00,false
824,342,3,1,18.00,18.00,false
825,343,11,1,22.00,22.00,false
826,343,18,1,12.00,12.00,false
827,343,20,1,10.00,10.00,false
828,343,12,1,31.00,31.00,false
829,344,16,1,22.50,22.50,false
830,344,23,2,8.00,16.00,false
831,344,3,1,18.00,18.00,false
832,345,25,1,35.00,35.00,false
833,345,10,1,26.95,26.95,false
834,345,27,1,29.50,29.50,false
835,346,18,1,12.00,12.00,false
836,346,17,1,10.95,10.95,false
837,346,19,1,15.50,15.50,false
838,346,10,1,26.95,26.95,false
839,347,17,1,10.95,10.95,false
840,347,10,1,26.95,26.95,false
841,348,10,1,26.95,26.95,false
842,348,19,1,15.50,15.50,false
843,349,12,1,31.00,31.00,false
844,349,16,1,22.50,22.50,false
845,350,11,1,22.00,22.00,false
846,351,10,1,26.95,26.95,false
847,352,10,1,26.95,26.95,false
848,353,11,1,22.00,22.00,false
849,353,9,1,24.50,24.50,false
850,353,17,1,10.95,10.95,false
851,354,20,1,10.00,10.00,false
852,355,7,1,35.00,35.00,false
853,355,28,1,32.95,32.95,false
854,355,26,1,26.00,26.00,false
855,356,17,1,10.95,10.95,false
856,356,11,1,22.00,22.00,false
857,356,10,1,26.95,26.95,false
858,357,19,1,15.50,15.50,false
859,357,27,1,29.50,29.50,false
860,357,26,1,26.00,26.00,false
861,358,18,1,12.00,12.00,false
862,358,26,1,26.00,26.00,false
863,359,12,1,31.00,31.00,false
864,360,11,2,22.00,44.00,false
865,360,23,1,8.00,8.00,false
866,360,3,1,18.00,18.00,false
867,361,11,1,22.00,22.00,false
868,362,12,1,31.00,31.00,false
869,362,19,1,15.50,15.50,false
870,363,22,1,18.00,18.00,false
871,363,17,1,10.95,10.95,false
872,363,11,1,22.00,22.00,false
873,364,17,1,10.95,10.95,false
874,365,17,1,10.95,10.95,false
875,365,20,1,10.00,10.00,false
876,365,16,1,22.50,22.50,false
877,366,6,1,28.50,28.50,false
878,366,10,1,26.95,26.95,false
879,367,9,1,24.50,24.50,false
880,367,22,1,18.00,18.00,false
881,367,20,1,10.00,10.00,false
882,368,22,1,18.00,18.00,false
883,368,12,1,31.00,31.00,false
884,368,11,1,22.00,22.00,false
885,369,10,1,26.95,26.95,false
886,369,19,1,15.50,15.50,false
887,370,11,1,22.00,22.00,false
888,370,17,1,10.95,10.95,false
889,371,10,1,26.95,26.95,false
890,371,9,1,24.50,24.50,false
891,372,17,1,10.95,10.95,false
892,373,12,1,31.00,31.00,false
893,373,17,1,10.95,10.95,false
894,373,11,1,22.00,22.00,false
895,374,23,1,8.00,8.00,false
896,375,18,1,12.00,12.00,false
897,375,9,1,24.50,24.50,false
898,376,18,1,12.00,12.00,false
899,376,16,1,22.50,22.50,false
900,377,15,1,19.95,19.95,false
901,377,7,1,35.00,35.00,false
902,377,6,1,28.50,28.50,false
903,378,9,1,24.50,24.50,false
904,378,10,1,26.95,26.95,false
905,378,11,1,22.00,22.00,false
906,379,23,1,8.00,8.00,false
907,380,9,1,24.50,24.50,false
908,380,10,1,26.95,26.95,false
909,381,12,1,31.00,31.00,false
910,381,20,1,10.00,10.00,false
911,382,3,1,18.00,18.00,false
912,382,15,1,19.95,19.95,false
913,383,1,1,35.95,35.95,false
914,384,25,1,35.00,35.00,false
915,384,27,1,29.50,29.50,false
916,385,20,1,10.00,10.00,false
917,385,27,1,29.50,29.50,false
918,386,10,2,26.95,53.90,false
919,386,1,2,35.95,71.90,false
920,386,12,1,31.00,31.00,false
921,386,16,2,22.50,45.00,false
922,387,19,1,15.50,15.50,false
923,387,25,1,35.00,35.00,false
924,387,1,1,35.95,35.95,false
925,387,26,1,26.00,26.00,false
926,388,1,2,35.95,71.90,false
927,388,14,1,16.50,16.50,false
928,389,17,1,10.95,10.95,false
929,389,2,1,38.90,38.90,false
930,390,26,1,26.00,26.00,false
931,390,1,1,35.95,35.95,false
932,391,1,1,35.95,35.95,false
933,391,19,2,15.50,31.00,false
934,391,12,3,31.00,93.00,false
935,392,7,2,35.00,70.00,false
936,392,1,2,35.95,71.90,false
937,392,21,1,24.95,24.95,false
938,393,5,1,32.00,32.00,false
939,394,27,1,29.50,29.50,false
940,395,26,1,26.00,26.00,false
941,395,5,1,32.00,32.00,false
942,395,25,1,35.00,35.00,false
943,396,2,1,38.90,38.90,false
944,396,27,1,29.50,29.50,false
945,396,5,1,32.00,32.00,false
946,397,3,2,18.00,36.00,false
947,397,16,2,22.50,45.00,false
948,398,18,1,12.00,12.00,false
949,398,2,1,38.90,38.90,false
950,399,3,1,18.00,18.00,false
951,399,27,1,29.50,29.50,false
952,399,26,1,26.00,26.00,false
953,400,3,1,18.00,18.00,false
954,400,27,1,29.50,29.50,false
955,400,1,1,35.95,35.95,false
956,401,3,1,18.00,18.00,false
957,401,6,3,28.50,85.50,false
958,401,5,2,32.00,64.00,false
959,401,2,2,38.90,77.80,false
960,402,20,1,10.00,10.00,false
961,403,22,1,18.00,18.00,false
962,403,26,1,26.00,26.00,false
963,403,27,1,29.50,29.50,false
964,404,23,1,8.00,8.00,false
965,404,2,1,38.90,38.90,false
966,404,17,1,10.95,10.95,false
967,404,6,2,28.50,57.00,false
968,405,3,1,18.00,18.00,false
969,405,18,2,12.00,24.00,false
970,405,23,2,8.00,16.00,false
971,405,7,3,35.00,105.00,false
972,406,26,1,26.00,26.00,false
973,406,25,1,35.00,35.00,false
974,407,6,1,28.50,28.50,false
975,407,1,1,35.95,35.95,false
976,407,2,1,38.90,38.90,false
977,407,7,1,35.00,35.00,false
978,408,20,2,10.00,20.00,false
979,408,5,1,32.00,32.00,false
980,408,7,2,35.00,70.00,false
981,408,25,1,35.00,35.00,false
982,409,23,2,8.00,16.00,false
983,409,21,1,24.95,24.95,false
984,409,6,1,28.50,28.50,false
985,409,22,2,18.00,36.00,false
986,410,25,1,35.00,35.00,false
987,410,19,1,15.50,15.50,false
988,410,7,1,35.00,35.00,false
989,411,6,1,28.50,28.50,false
990,411,26,1,26.00,26.00,false
991,411,5,1,32.00,32.00,false
992,411,1,1,35.95,35.95,false
993,412,16,1,22.50,22.50,false
994,412,13,1,12.35,12.35,false
995,413,2,1,38.90,38.90,false
996,413,18,1,12.00,12.00,false
997,414,14,1,16.50,16.50,false
998,414,15,1,19.95,19.95,false
999,415,2,1,38.90,38.90,false
1000,416,1,1,35.95,35.95,false
1001,416,2,3,38.90,116.70,false
1002,416,16,1,22.50,22.50,false
1003,416,3,2,18.00,36.00,false
1004,417,12,1,31.00,31.00,false
1005,417,10,1,26.95,26.95,false
1006,417,6,2,28.50,57.00,false
1007,418,23,2,8.00,16.00,false
1008,418,2,2,38.90,77.80,false
1009,418,1,1,35.95,35.95,false
1010,418,3,1,18.00,18.00,false
1011,419,2,1,38.90,38.90,false
1012,419,25,1,35.00,35.00,false
1013,420,1,1,35.95,35.95,false
1014,420,6,2,28.50,57.00,false
1015,420,5,1,32.00,32.00,false
1016,420,16,2,22.50,45.00,false
1017,421,26,1,26.00,26.00,false
1018,421,17,1,10.95,10.95,false
1019,422,27,1,29.50,29.50,false
1020,422,20,1,10.00,10.00,false
1021,422,26,1,26.00,26.00,false
1022,423,23,1,8.00,8.00,false
1023,423,19,1,15.50,15.50,false
1024,424,19,1,15.50,15.50,false
1025,424,26,1,26.00,26.00,false
1026,424,25,1,35.00,35.00,false
1027,424,15,1,19.95,19.95,false
1028,425,5,1,32.00,32.00,false
1029,425,1,1,35.95,35.95,false
1030,425,22,1,18.00,18.00,false
1031,426,25,1,35.00,35.00,false
1032,426,8,1,36.95,36.95,false
1033,426,27,1,29.50,29.50,false
1034,427,2,1,38.90,38.90,false
1035,427,3,1,18.00,18.00,false
1036,427,27,1,29.50,29.50,false
1037,427,26,1,26.00,26.00,false
1038,428,1,1,35.95,35.95,false
1039,429,2,2,38.90,77.80,false
1040,429,17,1,10.95,10.95,false
1041,429,3,1,18.00,18.00,false
1042,430,2,2,38.90,77.80,false
1043,430,21,1,24.95,24.95,false
1044,430,1,2,35.95,71.90,false
1045,431,27,1,29.50,29.50,false
1046,431,25,1,35.00,35.00,false
1047,432,3,1,18.00,18.00,false
1048,432,1,1,35.95,35.95,false
1049,433,13,1,12.35,12.35,false
1050,433,1,1,35.95,35.95,false
1051,434,12,3,31.00,93.00,false
1052,434,23,2,8.00,16.00,false
1053,434,17,2,10.95,21.90,false
1054,434,1,1,35.95,35.95,false
1055,435,6,1,28.50,28.50,false
1056,435,1,2,35.95,71.90,false
1057,435,23,2,8.00,16.00,false
1058,436,6,1,28.50,28.50,false
1059,436,5,1,32.00,32.00,false
1060,436,3,1,18.00,18.00,false
1061,437,5,2,32.00,64.00,false
1062,437,17,1,10.95,10.95,false
1063,437,1,3,35.95,107.85,false
1064,438,20,1,10.00,10.00,false
1065,438,3,1,18.00,18.00,false
1066,439,13,2,12.35,24.70,false
1067,439,16,1,22.50,22.50,false
1068,439,19,1,15.50,15.50,false
1069,439,2,1,38.90,38.90,false
1070,440,23,2,8.00,16.00,false
1071,440,10,2,26.95,53.90,false
1072,440,25,3,35.00,105.00,false
1073,440,2,2,38.90,77.80,false
1074,441,23,1,8.00,8.00,false
1075,441,3,1,18.00,18.00,false
1076,441,17,1,0.00,0.00,true
1077,442,15,1,19.95,19.95,false
1078,442,5,1,32.00,32.00,false
1079,442,3,2,18.00,36.00,false
1080,443,7,1,35.00,35.00,false
1081,444,7,2,35.00,70.00,false
1082,444,22,1,18.00,18.00,false
1083,444,21,1,24.95,24.95,false
1084,445,9,1,24.50,24.50,false
1085,445,6,1,28.50,28.50,false
1086,445,13,1,12.35,12.35,false
1087,445,23,1,8.00,8.00,false
1088,446,22,1,18.00,18.00,false
1089,446,6,1,28.50,28.50,false
1090,446,1,1,35.95,35.95,false
1091,446,5,1,32.00,32.00,false
1092,447,6,2,28.50,57.00,false
1093,447,13,1,12.35,12.35,false
1094,447,7,1,35.00,35.00,false
1095,447,22,2,18.00,36.00,false
1096,448,2,2,38.90,77.80,false
1097,448,5,1,32.00,32.00,false
1098,448,20,1,10.00,10.00,false
1099,448,3,1,18.00,18.00,false
1100,449,15,1,19.95,19.95,false
1101,449,3,1,18.00,18.00,false
1102,450,22,1,18.00,18.00,false
1103,450,16,2,22.50,45.00,false
1104,450,1,1,35.95,35.95,false
1105,450,21,2,24.95,49.90,false
1106,451,3,1,18.00,18.00,false
1107,451,1,2,35.95,71.90,false
1108,452,3,1,18.00,18.00,false
1109,453,26,1,26.00,26.00,false
1110,453,27,1,29.50,29.50,false
1111,453,25,1,35.00,35.00,false
1112,454,15,2,19.95,39.90,false
1113,454,7,1,35.00,35.00,false
1114,454,6,1,28.50,28.50,false
1115,454,19,2,15.50,31.00,false
1116,455,17,3,10.95,32.85,false
1117,455,6,1,28.50,28.50,false
1118,455,19,1,15.50,15.50,false
1119,456,3,1,18.00,18.00,false
1120,456,2,1,38.90,38.90,false
1121,456,6,1,28.50,28.50,false
1122,456,1,3,35.95,107.85,false
1123,457,2,1,38.90,38.90,false
1124,457,21,2,24.95,49.90,false
1125,457,23,1,8.00,8.00,false
1126,458,6,1,28.50,28.50,false
1127,458,16,1,22.50,22.50,false
1128,459,17,1,10.95,10.95,false
1129,460,23,1,8.00,8.00,false
1130,460,16,1,22.50,22.50,false
1131,460,15,1,19.95,19.95,false
1132,460,2,3,38.90,116.70,false
1133,461,15,2,19.95,39.90,false
1134,461,1,2,35.95,71.90,false
1135,461,7,1,35.00,35.00,false
1136,462,23,1,8.00,8.00,false
1137,463,23,1,8.00,8.00,false
1138,463,25,1,35.00,35.00,false
1139,464,7,1,35.00,35.00,false
1140,464,27,1,29.50,29.50,false
1141,464,26,1,26.00,26.00,false
1142,465,18,1,12.00,12.00,false
1143,466,1,1,35.95,35.95,false
1144,466,9,2,24.50,49.00,false
1145,466,2,1,38.90,38.90,false
1146,467,22,1,18.00,18.00,false
1147,467,16,1,22.50,22.50,false
1148,468,21,1,24.95,24.95,false
1149,468,3,2,18.00,36.00,false
1150,468,2,2,38.90,77.80,false
1151,469,17,1,10.95,10.95,false
1152,469,2,1,38.90,38.90,false
1153,469,27,1,29.50,29.50,false
1154,469,26,1,26.00,26.00,false
1155,470,16,1,22.50,22.50,false
1156,471,27,1,29.50,29.50,false
1157,471,13,1,12.35,12.35,false
1158,471,1,1,35.95,35.95,false
1159,472,6,1,28.50,28.50,false
1160,472,7,1,35.00,35.00,false
1161,473,18,1,12.00,12.00,false
1162,473,12,1,31.00,31.00,false
1163,473,3,1,18.00,18.00,false
1164,474,1,1,35.95,35.95,false
1165,474,16,1,22.50,22.50,false
1166,474,6,1,28.50,28.50,false
1167,475,1,1,35.95,35.95,false
1168,475,27,1,29.50,29.50,false
1169,476,3,2,18.00,36.00,false
1170,476,18,2,12.00,24.00,false
1171,477,19,1,15.50,15.50,false
1172,477,16,1,22.50,22.50,false
1173,478,3,1,18.00,18.00,false
1174,478,6,1,28.50,28.50,false
1175,479,25,1,35.00,35.00,false
1176,479,22,1,18.00,18.00,false
1177,480,25,1,35.00,35.00,false
1178,480,23,1,8.00,8.00,false
1179,481,3,1,18.00,18.00,false
1180,481,2,1,38.90,38.90,false
1181,481,26,1,26.00,26.00,false
1182,482,23,1,8.00,8.00,false
1183,482,27,1,29.50,29.50,false
1184,482,3,1,18.00,18.00,false
1185,482,1,1,35.95,35.95,false
1186,483,5,1,32.00,32.00,false
1187,483,7,2,35.00,70.00,false
1188,484,3,1,18.00,18.00,false
1189,484,21,1,24.95,24.95,false
1190,484,2,1,38.90,38.90,false
1191,485,3,2,18.00,36.00,false
1192,485,19,1,15.50,15.50,false
1193,485,1,1,35.95,35.95,false
1194,486,17,1,10.95,10.95,false
1195,486,26,1,26.00,26.00,false
1196,486,5,1,32.00,32.00,false
1197,486,27,1,29.50,29.50,false
1198,487,16,1,22.50,22.50,false
1199,488,5,1,32.00,32.00,false
1200,489,7,1,35.00,35.00,false
1201,489,1,1,35.95,35.95,false
1202,489,23,1,0.00,0.00,true
1203,490,6,1,28.50,28.50,false
1204,490,23,1,8.00,8.00,false
1205,490,3,2,18.00,36.00,false
1206,491,5,1,32.00,32.00,false
1207,492,20,1,10.00,10.00,false
1208,492,1,1,35.95,35.95,false
1209,492,2,1,38.90,38.90,false
1210,493,26,1,26.00,26.00,false
1211,493,3,1,18.00,18.00,false
1212,494,21,1,24.95,24.95,false
1213,494,23,1,8.00,8.00,false
1214,494,10,1,26.95,26.95,false
1215,495,26,1,26.00,26.00,false
1216,495,25,1,35.00,35.00,false
1217,496,7,1,35.00,35.00,false
1218,497,16,1,22.50,22.50,false
1219,498,25,1,35.00,35.00,false
1220,499,16,1,22.50,22.50,false
1221,499,7,1,35.00,35.00,false
1222,499,2,1,38.90,38.90,false
1223,499,1,1,35.95,35.95,false
1224,500,21,1,24.95,24.95,false
1225,500,1,1,35.95,35.95,false
1226,500,22,1,18.00,18.00,false
1227,501,13,1,12.35,12.35,false
1228,501,5,1,32.00,32.00,false
1229,501,23,1,8.00,8.00,false
1230,502,21,1,24.95,24.95,false
1231,502,6,1,28.50,28.50,false
1232,503,1,2,35.95,71.90,false
1233,503,2,1,38.90,38.90,false
1234,503,20,1,10.00,10.00,false
1235,504,2,2,38.90,77.80,false
1236,504,3,1,18.00,18.00,false
1237,504,23,2,8.00,16.00,false
1238,505,3,1,18.00,18.00,false
1239,505,6,2,28.50,57.00,false
1240,506,5,1,32.00,32.00,false
1241,506,7,1,35.00,35.00,false
1242,507,22,1,18.00,18.00,false
1243,507,21,2,24.95,49.90,false
1244,507,23,1,0.00,0.00,true
1245,507,1,1,35.95,35.95,false
1246,508,27,1,29.50,29.50,false
1247,508,25,1,35.00,35.00,false
1248,508,26,1,26.00,26.00,false
1249,509,25,1,35.00,35.00,false
1250,509,27,1,29.50,29.50,false
1251,510,16,1,22.50,22.50,false
1252,510,27,1,29.50,29.50,false
1253,510,25,1,35.00,35.00,false
1254,511,21,2,24.95,49.90,false
1255,511,18,1,12.00,12.00,false
1256,511,2,1,38.90,38.90,false
1257,512,2,1,38.90,38.90,false
1258,512,5,1,32.00,32.00,false
1259,512,1,3,35.95,107.85,false
1260,513,6,1,28.50,28.50,false
1261,513,2,1,38.90,38.90,false
1262,513,26,1,26.00,26.00,false
1263,514,9,1,24.50,24.50,false
1264,514,17,1,10.95,10.95,false
1265,515,3,1,18.00,18.00,false
1266,515,7,1,35.00,35.00,false
1267,516,2,1,38.90,38.90,false
1268,516,18,1,12.00,12.00,false
1269,517,5,1,32.00,32.00,false
1270,517,2,1,38.90,38.90,false
1271,518,9,1,24.50,24.50,false
1272,518,27,1,29.50,29.50,false
1273,519,2,1,38.90,38.90,false
1274,519,20,1,10.00,10.00,false
1275,519,6,2,28.50,57.00,false
1276,519,1,1,35.95,35.95,false
1277,520,23,2,8.00,16.00,false
1278,520,16,1,22.50,22.50,false
1279,520,10,1,26.95,26.95,false
1280,520,1,1,35.95,35.95,false
1281,521,25,1,35.00,35.00,false
1282,521,6,1,28.50,28.50,false
1283,521,11,1,22.00,22.00,false
1284,522,23,1,8.00,8.00,false
1285,523,22,1,18.00,18.00,false
1286,523,2,1,38.90,38.90,false
1287,524,26,1,26.00,26.00,false
1288,524,25,1,35.00,35.00,false
1289,525,12,1,31.00,31.00,false
1290,525,7,1,35.00,35.00,false
1291,525,27,1,29.50,29.50,false
1292,526,20,3,10.00,30.00,false
1293,526,3,1,18.00,18.00,false
1294,526,25,1,35.00,35.00,false
1295,526,1,1,35.95,35.95,false
1296,527,15,1,19.95,19.95,false
1297,528,1,1,35.95,35.95,false
1298,528,7,2,35.00,70.00,false
1299,528,2,1,38.90,38.90,false
1300,529,16,1,22.50,22.50,false
1301,529,19,1,15.50,15.50,false
1302,530,3,1,18.00,18.00,false
1303,530,5,2,32.00,64.00,false
1304,530,19,1,15.50,15.50,false
1305,530,2,1,38.90,38.90,false
1306,531,12,1,31.00,31.00,false
1307,531,5,1,32.00,32.00,false
1308,531,8,1,36.95,36.95,false
1309,532,1,1,35.95,35.95,false
1310,532,27,1,29.50,29.50,false
1311,532,6,1,28.50,28.50,false
1312,533,15,1,19.95,19.95,false
1313,533,5,1,32.00,32.00,false
1314,533,11,1,22.00,22.00,false
1315,533,1,1,35.95,35.95,false
1316,534,7,1,35.00,35.00,false
1317,534,15,1,19.95,19.95,false
1318,534,6,1,28.50,28.50,false
1319,535,25,1,35.00,35.00,false
1320,535,19,1,15.50,15.50,false
1321,535,9,1,24.50,24.50,false
1322,536,2,1,38.90,38.90,false
1323,536,6,1,28.50,28.50,false
1324,536,11,3,22.00,66.00,false
1325,537,5,1,32.00,32.00,false
1326,537,21,2,24.95,49.90,false
1327,537,13,1,12.35,12.35,false
1328,538,25,1,35.00,35.00,false
1329,539,7,1,35.00,35.00,false
1330,539,15,1,19.95,19.95,false
1331,540,18,1,12.00,12.00,false
1332,541,10,1,26.95,26.95,false
1333,541,12,1,31.00,31.00,false
1334,541,9,1,24.50,24.50,false
1335,542,9,1,24.50,24.50,false
1336,543,27,1,29.50,29.50,false
1337,543,9,1,24.50,24.50,false
1338,544,12,1,31.00,31.00,false
1339,545,14,1,16.50,16.50,false
1340,545,22,3,18.00,54.00,false
1341,546,9,1,24.50,24.50,false
1342,546,17,1,10.95,10.95,false
1343,547,17,1,10.95,10.95,false
1344,547,19,1,15.50,15.50,false
1345,548,20,1,10.00,10.00,false
1346,548,10,1,26.95,26.95,false
1347,548,23,1,8.00,8.00,false
1348,548,3,1,18.00,18.00,false
1349,549,20,1,10.00,10.00,false
1350,550,24,1,15.00,15.00,false
1351,550,5,1,32.00,32.00,false
1352,550,6,2,28.50,57.00,false
1353,551,27,1,29.50,29.50,false
1354,551,25,1,35.00,35.00,false
1355,551,3,1,18.00,18.00,false
1356,551,26,1,26.00,26.00,false
1357,552,20,1,10.00,10.00,false
1358,552,12,1,31.00,31.00,false
1359,553,1,3,35.95,107.85,false
1360,553,6,1,28.50,28.50,false
1361,553,2,1,38.90,38.90,false
1362,553,14,2,16.50,33.00,false
1363,554,25,1,35.00,35.00,false
1364,555,11,1,22.00,22.00,false
1365,556,11,1,22.00,22.00,false
1366,557,3,1,18.00,18.00,false
1367,558,3,1,18.00,18.00,false
1368,559,3,1,18.00,18.00,false
1369,559,7,1,35.00,35.00,false
1370,559,1,2,35.95,71.90,false
1371,560,26,1,26.00,26.00,false
1372,561,6,1,28.50,28.50,false
1373,561,22,1,18.00,18.00,false
1374,561,3,1,18.00,18.00,false
1375,561,5,1,32.00,32.00,false
1376,562,17,2,10.95,21.90,false
1377,562,5,1,32.00,32.00,false
1378,562,22,1,18.00,18.00,false
1379,563,17,1,10.95,10.95,false
1380,563,20,1,10.00,10.00,false
1381,563,7,1,35.00,35.00,false
1382,563,11,1,22.00,22.00,false
1383,564,19,2,15.50,31.00,false
1384,564,21,1,24.95,24.95,false
1385,564,3,1,18.00,18.00,false
1386,564,12,3,31.00,93.00,false
1387,565,9,1,24.50,24.50,false
1388,566,12,1,31.00,31.00,false
1389,567,23,1,8.00,8.00,false
1390,567,17,1,10.95,10.95,false
1391,568,3,1,18.00,18.00,false
1392,568,5,1,32.00,32.00,false
1393,568,7,1,35.00,35.00,false
1394,569,6,1,28.50,28.50,false
1395,569,12,1,31.00,31.00,false
1396,569,20,1,10.00,10.00,false
1397,570,19,1,15.50,15.50,false
1398,570,18,1,12.00,12.00,false
1399,570,20,1,10.00,10.00,false
1400,571,21,1,24.95,24.95,false
1401,571,23,1,8.00,8.00,false
1402,571,11,1,22.00,22.00,false
1403,572,16,1,22.50,22.50,false
1404,572,14,2,16.50,33.00,false
1405,572,7,1,35.00,35.00,false
1406,572,5,1,32.00,32.00,false
1407,573,17,1,10.95,10.95,false
1408,574,11,1,22.00,22.00,false
1409,575,12,1,31.00,31.00,false
1410,575,17,1,10.95,10.95,false
1411,576,23,1,8.00,8.00,false
1412,576,18,1,12.00,12.00,false
1413,577,11,1,22.00,22.00,false
1414,577,27,1,29.50,29.50,false
1415,578,12,1,31.00,31.00,false
1416,579,10,1,26.95,26.95,false
1417,579,7,1,35.00,35.00,false
1418,580,9,1,24.50,24.50,false
1419,581,9,1,24.50,24.50,false
1420,582,11,1,22.00,22.00,false
1421,583,16,1,22.50,22.50,false
1422,583,2,1,38.90,38.90,false
1423,583,11,2,22.00,44.00,false
