id,cliente_id,restaurante_id,fecha_hora,monto_total,forma_pago
489,354,8,2025-01-02 18:50:54,70.95,efectivo
490,390,2,2025-01-02 19:02:39,72.50,efectivo
491,861,6,2025-01-02 19:03:36,32.00,tarjeta
492,836,2,2025-01-02 19:04:41,84.85,tarjeta
493,75,9,2025-01-02 19:08:27,44.00,tarjeta
494,212,4,2025-01-02 19:10:33,59.90,efectivo
495,943,10,2025-01-02 19:18:42,61.00,efectivo
496,756,4,2025-01-02 19:20:05,35.00,tarjeta
497,294,10,2025-01-02 19:25:50,22.50,efectivo
498,326,2,2025-01-02 19:28:48,35.00,tarjeta
499,733,2,2025-01-02 19:36:39,132.35,efectivo
500,131,4,2025-01-02 19:37:22,78.90,efectivo
501,675,3,2025-01-02 19:39:14,52.35,efectivo
502,723,7,2025-01-02 19:39:33,53.45,tarjeta
503,933,8,2025-01-02 19:56:07,120.80,tarjeta
504,742,6,2025-01-02 19:58:05,111.80,efectivo
505,926,4,2025-01-02 19:59:23,75.00,efectivo
506,324,3,2025-01-02 20:03:01,67.00,efectivo
507,166,6,2025-01-02 20:16:32,103.85,tarjeta
508,52,10,2025-01-02 20:17:44,90.50,tarjeta
509,580,10,2025-01-02 20:23:18,64.50,tarjeta
510,903,10,2025-01-02 20:32:07,87.00,tarjeta
511,757,5,2025-01-02 20:36:29,100.80,efectivo
512,905,6,2025-01-02 20:37:26,178.75,tarjeta
513,226,7,2025-01-02 20:38:46,93.40,tarjeta
514,17,10,2025-01-02 20:50:43,35.45,efectivo
515,940,3,2025-01-02 20:59:18,53.00,efectivo
516,410,8,2025-01-02 21:05:22,50.90,efectivo
517,757,4,2025-01-02 21:06:26,70.90,tarjeta
518,623,2,2025-01-02 21:08:59,54.00,efectivo
519,839,3,2025-01-02 21:09:18,141.85,efectivo
520,371,5,2025-01-02 21:10:46,101.40,efectivo
521,859,2,2025-01-02 21:12:50,85.50,efectivo
522,285,6,2025-01-02 21:23:20,8.00,tarjeta
523,101,5,2025-01-02 21:24:33,56.90,tarjeta
524,704,2,2025-01-02 21:26:06,61.00,tarjeta
525,576,7,2025-01-02 21:26:33,95.50,efectivo
526,926,2,2025-01-02 21:37:22,118.95,efectivo
527,68,2,2025-01-02 22:11:07,19.95,efectivo
528,193,6,2025-01-02 22:16:35,144.85,efectivo
529,271,7,2025-01-02 22:16:45,38.00,tarjeta
530,187,3,2025-01-02 22:18:37,136.40,efectivo
531,212,4,2025-01-02 22:27:28,99.95,tarjeta
532,316,10,2025-01-02 22:27:50,93.95,efectivo
533,612,2,2025-01-02 22:32:38,109.90,tarjeta
534,512,8,2025-01-02 22:37:02,83.45,efectivo
535,480,7,2025-01-02 22:45:43,75.00,tarjeta
536,892,4,2025-01-02 22:46:23,133.40,efectivo
537,283,3,2025-01-02 22:56:43,94.25,efectivo
538,442,10,2025-01-02 22:57:51,35.00,efectivo
539,71,7,2025-01-02 22:57:57,54.95,efectivo
540,183,9,2025-01-03 06:02:32,12.00,efectivo
541,41,4,2025-01-03 06:05:00,82.45,efectivo
542,901,3,2025-01-03 06:05:18,24.50,tarjeta
543,624,8,2025-01-03 06:06:48,54.00,efectivo
544,677,8,2025-01-03 06:07:38,31.00,tarjeta
545,51,6,2025-01-03 06:13:03,70.50,tarjeta
546,112,7,2025-01-03 06:13:59,35.45,efectivo
547,964,4,2025-01-03 06:20:19,26.45,efectivo
548,746,9,2025-01-03 06:23:46,62.95,tarjeta
549,200,6,2025-01-03 06:24:28,10.00,efectivo
550,209,2,2025-01-03 06:25:40,104.00,efectivo
551,908,5,2025-01-03 06:26:55,108.50,efectivo
552,1000,3,2025-01-03 06:28:21,41.00,efectivo
553,123,7,2025-01-03 06:28:27,208.25,efectivo
554,17,7,2025-01-03 06:32:00,35.00,efectivo
555,302,6,2025-01-03 06:40:10,22.00,efectivo
556,983,5,2025-01-03 06:51:12,22.00,efectivo
557,250,5,2025-01-03 06:51:33,18.00,tarjeta
558,885,1,2025-01-03 06:51:44,18.00,tarjeta
559,50,9,2025-01-03 06:52:19,124.90,efectivo
560,69,1,2025-01-03 06:54:49,26.00,tarjeta
561,283,5,2025-01-03 07:01:58,96.50,efectivo
562,466,3,2025-01-03 07:03:01,71.90,tarjeta
563,33,5,2025-01-03 07:04:57,77.95,tarjeta
564,956,1,2025-01-03 07:08:17,166.95,tarjeta
565,85,7,2025-01-03 07:13:53,24.50,efectivo
566,457,5,2025-01-03 07:20:00,31.00,efectivo
567,242,2,2025-01-03 07:20:04,18.95,tarjeta
568,81,9,2025-01-03 07:20:39,85.00,tarjeta
569,533,5,2025-01-03 07:31:56,69.50,efectivo
570,974,8,2025-01-03 07:34:31,37.50,efectivo
571,417,10,2025-01-03 07:39:03,54.95,efectivo
572,186,10,2025-01-03 07:40:51,122.50,tarjeta
573,18,2,2025-01-03 07:41:22,10.95,efectivo
574,12,6,2025-01-03 07:42:22,22.00,tarjeta
575,753,7,2025-01-03 07:44:18,41.95,efectivo
576,200,4,2025-01-03 07:44:48,20.00,tarjeta
577,428,10,2025-01-03 07:51:01,51.50,tarjeta
578,567,3,2025-01-03 08:00:26,31.00,efectivo
579,623,2,2025-01-03 08:02:31,61.95,efectivo
580,315,7,2025-01-03 08:08:44,24.50,tarjeta
581,765,1,2025-01-03 08:11:11,24.50,tarjeta
582,69,1,2025-01-03 08:13:33,22.00,efectivo
583,994,2,2025-01-03 08:13:48,105.40,tarjeta
584,314,7,2025-01-03 08:17:01,38.00,tarjeta
585,767,10,2025-01-03 08:20:26,31.00,efectivo
586,752,4,2025-01-03 08:24:49,113.75,efectivo
587,410,8,2025-01-03 08:25:34,118.85,tarjeta
588,217,6,2025-01-03 08:25:38,10.00,tarjeta
589,96,6,2025-01-03 08:27:19,55.50,tarjeta
590,732,8,2025-01-03 08:32:51,12.00,efectivo
591,933,9,2025-01-03 08:35:40,80.90,efectivo
592,446,10,2025-01-03 08:37:51,81.50,efectivo
593,376,7,2025-01-03 08:40:28,31.00,tarjeta
594,760,3,2025-01-03 08:41:50,60.95,tarjeta
595,485,8,2025-01-03 08:42:53,18.95,efectivo
596,728,7,2025-01-03 08:47:25,22.00,efectivo
597,448,9,2025-01-03 08:47:31,63.45,efectivo
598,865,9,2025-01-03 08:50:17,77.00,efectivo
599,801,2,2025-01-03 08:50:35,53.00,efectivo
600,533,3,2025-01-03 08:52:41,53.00,efectivo
601,85,4,2025-01-03 08:53:17,31.00,tarjeta
602,702,4,2025-01-03 09:06:57,61.45,tarjeta
603,572,5,2025-01-03 09:14:50,51.45,tarjeta
604,850,7,2025-01-03 09:15:35,51.45,tarjeta
605,526,5,2025-01-03 09:19:39,82.50,tarjeta
606,749,1,2025-01-03 09:20:43,10.95,tarjeta
607,692,7,2025-01-03 09:21:17,132.80,efectivo
608,755,7,2025-01-03 09:22:22,38.95,efectivo
609,921,4,2025-01-03 09:29:47,31.00,efectivo
610,937,5,2025-01-03 09:30:24,131.75,tarjeta
611,50,1,2025-01-03 09:30:32,42.95,efectivo
612,177,10,2025-01-03 09:30:46,94.45,efectivo
613,178,9,2025-01-03 09:31:05,37.50,tarjeta
614,321,7,2025-01-03 09:31:36,16.50,efectivo
615,326,4,2025-01-03 09:33:40,96.95,tarjeta
616,434,10,2025-01-03 09:36:14,10.95,efectivo
617,572,4,2025-01-03 09:39:00,73.00,efectivo
618,629,9,2025-01-03 09:40:00,60.95,efectivo
619,293,10,2025-01-03 09:42:48,33.50,tarjeta
620,412,1,2025-01-03 09:51:34,95.90,efectivo
621,254,10,2025-01-03 09:52:33,26.95,efectivo
622,50,9,2025-01-03 09:52:52,58.00,efectivo
623,397,10,2025-01-03 09:56:55,35.00,efectivo
624,761,2,2025-01-03 09:57:17,10.00,tarjeta
625,160,5,2025-01-03 10:01:26,37.90,tarjeta
626,85,1,2025-01-03 10:02:12,69.95,efectivo
627,773,6,2025-01-03 10:15:26,26.95,efectivo
628,977,6,2025-01-03 10:18:12,174.20,efectivo
629,3,10,2025-01-03 10:21:15,92.50,tarjeta
630,253,1,2025-01-03 10:22:51,71.95,efectivo
631,932,8,2025-01-03 10:23:25,31.00,tarjeta
632,95,6,2025-01-03 10:27:09,51.45,tarjeta
633,792,4,2025-01-03 10:34:32,12.00,tarjeta
634,506,8,2025-01-03 10:34:44,58.90,tarjeta
635,694,1,2025-01-03 10:39:47,24.70,tarjeta
636,710,10,2025-01-03 10:40:59,62.40,efectivo
637,95,4,2025-01-03 10:43:38,43.00,tarjeta
638,233,9,2025-01-03 10:43:42,57.45,efectivo
639,746,2,2025-01-03 10:46:47,105.95,tarjeta
640,452,8,2025-01-03 10:46:49,51.45,efectivo
641,680,9,2025-01-03 10:50:28,51.45,tarjeta
642,250,5,2025-01-03 10:55:03,57.95,efectivo
643,873,4,2025-01-03 10:56:37,12.00,tarjeta
644,292,10,2025-01-03 10:56:56,35.45,tarjeta
645,316,3,2025-01-03 11:03:28,35.00,tarjeta
646,271,9,2025-01-03 11:04:44,100.90,efectivo
647,203,9,2025-01-03 11:10:50,42.50,tarjeta
648,316,2,2025-01-03 11:11:48,61.00,tarjeta
649,226,10,2025-01-03 11:18:52,64.90,tarjeta
650,14,7,2025-01-03 11:21:00,52.45,tarjeta
651,825,7,2025-01-03 11:22:02,30.35,efectivo
652,620,4,2025-01-03 11:26:18,26.00,efectivo
653,848,7,2025-01-03 11:32:18,113.45,tarjeta
654,679,9,2025-01-03 11:36:50,29.50,tarjeta
655,682,3,2025-01-03 11:39:28,141.30,efectivo
656,110,3,2025-01-03 11:45:44,35.00,efectivo
657,225,5,2025-01-03 11:50:07,35.00,tarjeta
658,111,10,2025-01-03 11:51:44,121.95,efectivo
659,34,9,2025-01-03 11:56:53,32.00,tarjeta
660,22,6,2025-01-03 11:57:57,44.00,tarjeta
661,502,1,2025-01-03 12:03:36,33.45,efectivo
662,859,3,2025-01-03 12:06:15,35.00,efectivo
663,304,10,2025-01-03 12:06:46,80.95,efectivo
664,451,3,2025-01-03 12:19:09,159.45,efectivo
665,887,9,2025-01-03 12:45:52,145.00,tarjeta
666,487,10,2025-01-03 12:46:49,86.85,tarjeta
667,221,2,2025-01-03 12:47:45,62.00,efectivo
668,203,10,2025-01-03 12:59:51,91.45,tarjeta
669,779,6,2025-01-03 13:02:08,73.90,efectivo
670,110,4,2025-01-03 13:04:29,91.35,tarjeta
671,256,7,2025-01-03 13:04:51,38.90,efectivo
672,567,2,2025-01-03 13:11:06,37.50,efectivo
673,24,5,2025-01-03 13:14:23,116.95,efectivo
674,14,6,2025-01-03 13:15:34,44.35,tarjeta
675,531,2,2025-01-03 13:19:15,35.00,efectivo
676,507,7,2025-01-03 13:20:06,144.85,tarjeta
677,157,10,2025-01-03 13:21:25,122.85,tarjeta
678,821,4,2025-01-03 13:23:09,124.85,efectivo
679,268,9,2025-01-03 13:41:35,124.90,efectivo
680,407,9,2025-01-03 13:42:07,55.50,efectivo
681,487,2,2025-01-03 13:44:19,117.40,efectivo
682,539,5,2025-01-03 13:46:51,92.85,tarjeta
683,332,3,2025-01-03 13:47:04,133.90,tarjeta
684,43,10,2025-01-03 13:54:39,41.95,tarjeta
685,100,3,2025-01-03 13:56:16,70.45,efectivo
686,590,7,2025-01-03 13:59:05,136.40,tarjeta
687,226,2,2025-01-03 14:05:34,75.25,tarjeta
688,256,9,2025-01-03 14:07:41,44.95,efectivo
689,503,6,2025-01-03 14:07:42,113.35,efectivo
690,51,8,2025-01-03 14:09:13,183.20,tarjeta
691,14,7,2025-01-03 14:11:50,103.40,tarjeta
692,471,3,2025-01-03 14:15:13,85.95,tarjeta
693,442,8,2025-01-03 14:15:55,36.45,tarjeta
694,498,3,2025-01-03 14:20:03,100.95,efectivo
695,993,1,2025-01-03 14:22:24,55.50,tarjeta
696,612,7,2025-01-03 14:24:55,134.95,efectivo
697,227,4,2025-01-03 14:26:02,46.90,tarjeta
698,21,8,2025-01-03 14:28:26,64.95,efectivo
699,212,10,2025-01-03 14:41:07,26.95,efectivo
700,75,8,2025-01-03 14:44:00,53.45,tarjeta
701,892,8,2025-01-03 14:45:15,49.85,efectivo
702,676,10,2025-01-03 14:56:53,16.50,tarjeta
703,357,6,2025-01-03 15:00:52,46.90,efectivo
704,742,7,2025-01-03 15:11:39,45.00,efectivo
705,515,5,2025-01-03 15:18:37,8.00,efectivo
706,834,6,2025-01-03 15:31:07,18.00,tarjeta
707,827,3,2025-01-03 15:32:55,101.90,efectivo
708,81,5,2025-01-03 15:41:21,133.85,tarjeta
709,390,1,2025-01-03 15:42:53,147.35,efectivo
710,756,7,2025-01-03 15:42:55,61.00,efectivo
711,397,8,2025-01-03 16:00:20,90.45,tarjeta
712,602,4,2025-01-03 16:00:27,47.00,efectivo
713,625,10,2025-01-03 16:00:54,49.95,tarjeta
714,641,6,2025-01-03 16:10:11,127.90,tarjeta
715,718,3,2025-01-03 16:10:50,65.40,efectivo
716,467,7,2025-01-03 16:12:26,88.90,efectivo
717,470,5,2025-01-03 16:32:02,29.50,tarjeta
718,675,10,2025-01-03 16:38:42,42.50,tarjeta
719,553,10,2025-01-03 16:43:38,158.35,efectivo
720,439,1,2025-01-03 16:55:28,70.00,tarjeta
721,158,9,2025-01-03 17:01:11,36.00,tarjeta
722,113,1,2025-01-03 17:03:09,147.00,tarjeta
723,142,10,2025-01-03 17:10:53,26.00,efectivo
724,453,9,2025-01-03 17:11:18,153.00,efectivo
725,37,8,2025-01-03 17:33:33,107.80,tarjeta
726,154,3,2025-01-03 17:35:30,45.95,efectivo
727,442,6,2025-01-03 17:42:02,35.00,efectivo
728,188,3,2025-01-03 17:48:55,28.50,efectivo
729,117,10,2025-01-03 17:49:46,70.00,tarjeta
730,439,5,2025-01-03 17:52:04,28.50,tarjeta
731,715,5,2025-01-03 17:55:31,176.80,tarjeta
732,762,10,2025-01-03 17:59:55,10.95,efectivo
733,378,9,2025-01-03 18:04:50,125.90,efectivo
734,8,1,2025-01-03 18:16:47,112.00,efectivo
735,924,8,2025-01-03 18:16:49,189.40,tarjeta
736,608,1,2025-01-03 18:17:23,147.75,tarjeta
737,470,5,2025-01-03 18:17:58,44.00,efectivo
738,304,4,2025-01-03 18:23:50,40.50,efectivo
739,79,8,2025-01-03 18:31:15,67.50,tarjeta
740,705,4,2025-01-03 18:35:54,99.50,tarjeta
741,897,6,2025-01-03 18:36:38,38.90,efectivo
742,409,7,2025-01-03 18:41:09,58.00,tarjeta
743,522,5,2025-01-03 18:46:18,99.50,tarjeta
744,528,1,2025-01-03 18:51:25,56.45,tarjeta
745,253,2,2025-01-03 18:53:50,64.50,efectivo
746,730,6,2025-01-03 19:00:38,52.95,efectivo
747,798,8,2025-01-03 19:04:08,44.00,tarjeta
748,758,10,2025-01-03 19:06:19,18.00,tarjeta
749,973,9,2025-01-03 19:10:30,42.95,efectivo
750,226,5,2025-01-03 19:20:52,117.90,efectivo
751,97,1,2025-01-03 19:31:51,49.45,efectivo
752,578,5,2025-01-03 19:32:21,16.50,efectivo
753,42,2,2025-01-03 19:34:50,215.80,tarjeta
754,897,8,2025-01-03 19:39:58,34.00,tarjeta
755,717,2,2025-01-03 19:47:23,151.30,tarjeta
756,503,4,2025-01-03 19:54:23,64.45,efectivo
757,749,5,2025-01-03 19:56:47,32.00,efectivo
758,240,4,2025-01-03 19:58:53,102.00,tarjeta
759,24,8,2025-01-03 20:03:21,112.85,efectivo
760,385,8,2025-01-03 20:04:46,35.00,tarjeta
761,192,9,2025-01-03 20:11:49,15.50,tarjeta
762,318,7,2025-01-03 20:16:51,107.95,tarjeta
763,67,8,2025-01-03 20:20:05,170.80,efectivo
764,310,5,2025-01-03 20:28:48,82.50,tarjeta
765,623,8,2025-01-03 20:29:01,119.95,tarjeta
766,891,6,2025-01-03 20:40:12,86.40,tarjeta
767,745,4,2025-01-03 20:43:17,61.00,tarjeta
768,398,10,2025-01-03 20:46:08,102.25,efectivo
769,696,1,2025-01-03 20:58:35,41.85,efectivo
770,638,4,2025-01-03 21:02:04,89.50,tarjeta
771,988,10,2025-01-03 21:07:11,44.00,efectivo
772,175,2,2025-01-03 21:08:14,111.00,tarjeta
773,117,2,2025-01-03 21:11:49,74.85,tarjeta
774,388,9,2025-01-03 21:14:18,73.35,tarjeta
775,111,1,2025-01-03 21:14:19,156.90,tarjeta
776,982,7,2025-01-03 21:17:08,35.95,tarjeta
777,248,3,2025-01-03 21:21:57,165.50,tarjeta
778,701,4,2025-01-03 21:24:33,80.95,tarjeta
779,654,4,2025-01-03 21:30:21,10.00,efectivo
780,698,3,2025-01-03 21:40:14,123.85,tarjeta
781,840,6,2025-01-03 22:01:13,68.85,tarjeta
782,813,4,2025-01-03 22:21:47,91.35,tarjeta
783,151,3,2025-01-03 22:43:13,82.35,tarjeta
784,201,10,2025-01-03 22:53:40,99.90,tarjeta
785,219,1,2025-01-03 22:54:43,61.25,efectivo
786,226,10,2025-01-03 22:55:13,73.90,tarjeta
787,961,10,2025-01-03 22:57:40,69.00,efectivo
788,532,5,2025-01-04 06:05:02,39.45,efectivo
789,177,10,2025-01-04 06:06:04,24.50,tarjeta
790,260,7,2025-01-04 06:17:56,37.90,tarjeta
791,953,3,2025-01-04 06:18:02,77.50,tarjeta
792,380,4,2025-01-04 06:20:04,73.45,tarjeta
793,135,8,2025-01-04 06:25:56,50.50,efectivo
794,313,10,2025-01-04 06:28:44,10.95,tarjeta
795,995,1,2025-01-04 06:30:59,110.85,efectivo
796,67,9,2025-01-04 06:33:28,176.95,tarjeta
797,80,9,2025-01-04 06:33:38,78.85,tarjeta
798,401,9,2025-01-04 06:34:50,54.85,efectivo
799,575,4,2025-01-04 06:37:16,22.00,tarjeta
800,464,9,2025-01-04 06:41:26,10.95,efectivo
801,452,4,2025-01-04 06:44:33,31.00,efectivo
802,833,6,2025-01-04 06:46:58,107.90,tarjeta
803,33,2,2025-01-04 06:50:13,34.50,efectivo
804,633,5,2025-01-04 06:52:48,46.50,efectivo
805,944,10,2025-01-04 06:57:58,24.50,tarjeta
806,717,1,2025-01-04 06:59:55,82.00,tarjeta
807,763,4,2025-01-04 07:00:53,60.95,efectivo
808,374,8,2025-01-04 07:01:00,77.50,efectivo
809,322,7,2025-01-04 07:16:56,31.00,efectivo
810,242,8,2025-01-04 07:19:44,80.50,tarjeta
811,27,10,2025-01-04 07:21:19,42.00,tarjeta
812,851,10,2025-01-04 07:27:58,146.05,tarjeta
813,94,8,2025-01-04 07:30:55,32.50,efectivo
814,45,8,2025-01-04 07:34:24,31.00,efectivo
815,679,9,2025-01-04 07:36:30,90.50,efectivo
816,151,6,2025-01-04 07:41:50,83.40,efectivo
817,314,2,2025-01-04 07:42:19,20.95,tarjeta
818,104,6,2025-01-04 07:45:02,139.95,efectivo
819,854,5,2025-01-04 07:45:16,22.00,tarjeta
820,380,7,2025-01-04 07:48:55,24.50,tarjeta
821,633,8,2025-01-04 07:49:03,46.50,tarjeta
822,522,5,2025-01-04 07:50:20,63.85,efectivo
823,674,9,2025-01-04 07:51:50,50.50,efectivo
824,370,6,2025-01-04 08:02:26,64.95,tarjeta
825,954,7,2025-01-04 08:03:47,20.95,tarjeta
826,522,2,2025-01-04 08:04:21,94.50,efectivo
827,838,5,2025-01-04 08:04:30,42.50,tarjeta
828,786,2,2025-01-04 08:13:55,74.50,efectivo
829,657,3,2025-01-04 08:16:43,31.00,efectivo
830,990,2,2025-01-04 08:18:38,41.50,tarjeta
831,185,6,2025-01-04 08:26:05,15.50,efectivo
832,232,9,2025-01-04 08:26:58,32.00,efectivo
833,89,1,2025-01-04 08:29:49,15.50,efectivo
834,402,4,2025-01-04 08:35:00,32.95,efectivo
835,120,3,2025-01-04 08:35:12,10.00,tarjeta
836,417,9,2025-01-04 08:41:38,22.00,efectivo
837,717,3,2025-01-04 08:43:24,98.85,efectivo
838,207,2,2025-01-04 08:43:59,46.50,efectivo
839,270,5,2025-01-04 08:50:18,32.00,efectivo
840,796,9,2025-01-04 08:52:11,10.95,efectivo
841,568,8,2025-01-04 08:53:45,48.95,efectivo
842,633,10,2025-01-04 08:54:55,10.00,tarjeta
843,45,10,2025-01-04 08:54:59,47.95,efectivo
844,829,7,2025-01-04 08:56:03,86.50,tarjeta
845,52,8,2025-01-04 09:06:45,65.45,efectivo
846,482,5,2025-01-04 09:08:52,67.85,efectivo
847,629,2,2025-01-04 09:09:20,26.95,tarjeta
848,350,5,2025-01-04 09:12:58,12.00,tarjeta
849,704,10,2025-01-04 09:13:21,67.40,efectivo
850,376,2,2025-01-04 09:19:34,24.50,efectivo
851,697,3,2025-01-04 09:21:35,34.00,tarjeta
852,90,8,2025-01-04 09:27:46,54.50,tarjeta
853,245,8,2025-01-04 09:27:59,26.95,efectivo
854,841,3,2025-01-04 09:29:36,110.35,tarjeta
855,525,6,2025-01-04 09:29:39,59.20,efectivo
856,838,1,2025-01-04 09:29:43,56.90,efectivo
857,505,3,2025-01-04 09:31:03,54.40,efectivo
858,780,8,2025-01-04 09:32:17,178.70,efectivo
859,437,6,2025-01-04 09:33:06,35.00,efectivo
860,161,1,2025-01-04 09:33:43,10.00,tarjeta
861,227,6,2025-01-04 09:34:30,101.45,tarjeta
862,996,1,2025-01-04 09:35:51,86.95,efectivo
863,124,9,2025-01-04 09:37:05,57.95,tarjeta
864,604,8,2025-01-04 09:44:47,24.95,efectivo
865,878,6,2025-01-04 09:45:52,50.45,efectivo
866,260,8,2025-01-04 09:46:20,60.50,efectivo
867,150,6,2025-01-04 09:47:05,181.25,tarjeta
868,81,2,2025-01-04 09:56:59,93.80,efectivo
869,809,2,2025-01-04 09:59:09,100.50,tarjeta
870,302,10,2025-01-04 09:59:42,53.00,efectivo
871,671,4,2025-01-04 10:02:04,111.00,tarjeta
872,10,4,2025-01-04 10:02:49,38.00,efectivo
873,883,5,2025-01-04 10:03:04,42.95,tarjeta
874,944,7,2025-01-04 10:03:22,40.00,tarjeta
875,732,5,2025-01-04 10:03:26,79.00,efectivo
876,854,1,2025-01-04 10:06:44,22.95,efectivo
877,217,7,2025-01-04 10:09:32,10.00,tarjeta
878,84,4,2025-01-04 10:13:31,62.40,efectivo
879,584,9,2025-01-04 10:15:22,65.50,efectivo
880,372,2,2025-01-04 10:26:10,39.50,efectivo
881,475,6,2025-01-04 10:26:36,24.95,tarjeta
882,81,4,2025-01-04 10:29:41,79.95,efectivo
883,948,3,2025-01-04 10:38:19,59.95,tarjeta
884,917,4,2025-01-04 10:42:42,15.50,efectivo
885,893,9,2025-01-04 10:45:36,80.95,efectivo
886,766,8,2025-01-04 10:48:35,55.50,tarjeta
887,422,10,2025-01-04 10:49:44,12.00,tarjeta
888,92,5,2025-01-04 10:53:42,92.45,tarjeta
889,523,8,2025-01-04 10:56:58,10.00,efectivo
890,614,10,2025-01-04 10:58:21,35.45,tarjeta
891,682,9,2025-01-04 11:05:55,32.00,tarjeta
892,746,2,2025-01-04 11:06:56,53.95,tarjeta
893,780,8,2025-01-04 11:08:37,90.90,tarjeta
894,514,10,2025-01-04 11:09:59,113.50,efectivo
895,827,8,2025-01-04 11:11:03,95.85,efectivo
896,581,8,2025-01-04 11:24:54,62.45,efectivo
897,345,3,2025-01-04 11:27:07,18.00,tarjeta
898,556,2,2025-01-04 11:31:36,170.40,tarjeta
899,665,6,2025-01-04 11:31:47,89.50,efectivo
900,958,7,2025-01-04 11:38:03,73.00,efectivo
901,585,2,2025-01-04 11:43:22,42.70,tarjeta
902,840,6,2025-01-04 11:44:29,79.00,efectivo
903,776,7,2025-01-04 11:46:07,90.50,tarjeta
904,982,7,2025-01-04 11:51:30,19.95,tarjeta
905,637,10,2025-01-04 11:52:00,24.50,efectivo
906,804,9,2025-01-04 11:59:03,53.45,efectivo
907,855,6,2025-01-04 12:33:20,71.00,efectivo
908,391,10,2025-01-04 12:35:09,209.65,tarjeta
909,378,5,2025-01-04 12:41:56,56.35,efectivo
910,326,3,2025-01-04 12:43:06,102.85,tarjeta
911,705,2,2025-01-04 12:44:45,126.45,tarjeta
912,886,8,2025-01-04 12:46:21,54.95,efectivo
913,912,3,2025-01-04 12:46:29,12.35,efectivo
914,600,6,2025-01-04 12:47:38,53.50,efectivo
915,661,3,2025-01-04 12:48:00,65.00,efectivo
916,215,8,2025-01-04 12:49:42,83.45,tarjeta
917,130,6,2025-01-04 12:51:02,37.30,tarjeta
918,463,5,2025-01-04 12:54:31,58.50,tarjeta
919,221,4,2025-01-04 13:01:04,95.00,tarjeta
920,651,1,2025-01-04 13:10:54,29.50,efectivo
921,821,5,2025-01-04 13:12:29,41.85,tarjeta
922,438,10,2025-01-04 13:14:53,61.00,efectivo
923,532,3,2025-01-04 13:16:48,83.95,efectivo
924,251,1,2025-01-04 13:18:03,42.50,tarjeta
925,22,7,2025-01-04 13:24:43,69.90,efectivo
926,418,10,2025-01-04 13:25:58,71.95,tarjeta
927,521,6,2025-01-04 13:26:38,18.00,tarjeta
928,113,2,2025-01-04 13:29:17,187.65,efectivo
929,676,9,2025-01-04 13:30:50,105.20,efectivo
930,730,10,2025-01-04 13:30:50,148.50,tarjeta
931,401,1,2025-01-04 13:43:27,61.50,efectivo
932,236,4,2025-01-04 13:52:36,93.45,efectivo
933,459,10,2025-01-04 13:53:06,65.50,efectivo
934,757,4,2025-01-04 13:55:01,100.40,tarjeta
935,81,8,2025-01-04 13:57:18,108.80,tarjeta
936,204,6,2025-01-04 14:01:36,45.95,efectivo
937,624,5,2025-01-04 14:02:16,35.95,tarjeta
938,966,1,2025-01-04 14:06:17,35.00,efectivo
939,81,7,2025-01-04 14:30:48,0.00,tarjeta
940,223,3,2025-01-04 14:33:24,82.05,tarjeta
941,251,6,2025-01-04 14:33:48,44.00,efectivo
942,387,5,2025-01-04 14:34:46,103.95,tarjeta
943,665,2,2025-01-04 14:42:38,111.00,tarjeta
944,22,10,2025-01-04 14:46:15,34.50,tarjeta
945,790,1,2025-01-04 14:46:45,77.80,tarjeta
946,319,5,2025-01-04 14:50:08,15.50,tarjeta
947,705,3,2025-01-04 14:57:18,92.85,efectivo
948,831,10,2025-01-04 15:01:20,120.30,tarjeta
949,438,5,2025-01-04 15:13:36,35.00,tarjeta
950,997,3,2025-01-04 15:15:44,80.50,efectivo
951,221,10,2025-01-04 15:18:13,61.00,tarjeta
952,675,7,2025-01-04 15:20:55,134.70,efectivo
953,549,5,2025-01-04 15:21:34,15.50,tarjeta
954,616,9,2025-01-04 15:26:52,74.50,efectivo
955,882,8,2025-01-04 15:32:12,95.95,tarjeta
956,879,1,2025-01-04 15:38:45,56.90,tarjeta
957,61,5,2025-01-04 15:40:29,92.90,tarjeta
958,433,4,2025-01-04 15:42:03,114.50,efectivo
959,34,2,2025-01-04 15:46:22,43.00,efectivo
960,986,3,2025-01-04 15:51:21,19.95,efectivo
961,451,9,2025-01-04 15:53:43,140.40,tarjeta
962,97,3,2025-01-04 15:59:32,19.95,tarjeta
963,136,4,2025-01-04 16:06:11,98.50,efectivo
964,936,1,2025-01-04 16:06:45,44.00,efectivo
965,243,8,2025-01-04 16:07:12,108.45,efectivo
966,43,10,2025-01-04 16:12:38,53.00,tarjeta
967,499,5,2025-01-04 16:25:04,88.00,tarjeta
968,189,8,2025-01-04 16:25:29,127.85,tarjeta
969,65,7,2025-01-04 16:26:22,83.90,tarjeta
970,837,3,2025-01-04 16:28:48,108.50,efectivo
971,623,1,2025-01-04 16:31:16,10.00,efectivo
972,24,7,2025-01-04 16:33:13,110.85,efectivo
973,609,9,2025-01-04 16:39:34,10.95,tarjeta
974,780,1,2025-01-04 16:39:49,102.85,efectivo
975,223,2,2025-01-04 16:39:52,68.95,tarjeta
976,449,10,2025-01-04 16:40:47,35.95,efectivo
977,24,3,2025-01-04 16:46:34,79.50,tarjeta
978,612,6,2025-01-04 16:46:42,115.90,tarjeta
